order_id,customer_id,order_date,status,payment_method,total_amount,shipping_days
ORD001921,C1120,2022-01-24,Delivered,UPI,7342.42,10.0
ORD001922,C0682,2023-11-21,Delivered,UPI,2284.89,10.0
ORD001923,C0138,2023-12-20,Delivered,Net Banking,5909.62,8.0
ORD001924,C0633,2023-12-03,Delivered,UPI,3596.79,10.0
ORD001925,C0021,2022-06-21,Returned,Net Banking,1313.11,
ORD001926,C1809,2022-10-19,Delivered,Net Banking,4859.42,1.0
ORD001927,C1453,2022-04-12,Delivered,Wallet,3160.45,10.0
ORD001928,C1340,2023-04-17,Delivered,UPI,5899.84,10.0
ORD001929,C0867,2022-05-06,Delivered,Net Banking,13472.01,6.0
ORD001930,C1601,2022-10-25,Delivered,UPI,6291.88,2.0
ORD001931,C1388,2022-03-18,Delivered,UPI,1572.38,2.0
ORD001932,C1447,2022-05-10,Delivered,Debit Card,1695.26,9.0
ORD001933,C0537,2024-05-15,Delivered,Debit Card,1908.18,3.0
ORD001934,C1556,2022-05-12,Delivered,UPI,2437.15,8.0
ORD001935,C0524,2023-03-13,Delivered,Credit Card,6972.84,1.0
ORD001936,C0603,2024-03-20,Returned,Credit Card,448.55,
ORD001937,C0409,2022-03-04,Delivered,Debit Card,5832.76,1.0
ORD001938,C1477,2024-08-25,Returned,Credit Card,4362.5,
ORD001939,C1002,2022-07-13,Delivered,Net Banking,5094.2,8.0
ORD001940,C0868,2024-09-02,Delivered,Wallet,9841.22,4.0
ORD001941,C1259,2024-07-23,Delivered,Wallet,3894.96,5.0
ORD001942,C0654,2023-12-01,Delivered,Net Banking,11051.91,6.0
ORD001943,C1045,2022-06-19,Returned,Wallet,9981.05,
ORD001944,C0648,2022-05-09,Delivered,Net Banking,2258.72,8.0
ORD001945,C0018,2022-10-15,Returned,Debit Card,1024.75,
ORD001946,C0940,2023-07-26,Delivered,Debit Card,2941.54,6.0
ORD001947,C0547,2023-08-02,Delivered,Wallet,5131.76,9.0
ORD001948,C1102,2022-12-04,Delivered,Credit Card,811.07,5.0
ORD001949,C0045,2023-09-28,Delivered,UPI,9942.57,2.0
ORD001950,C1931,2022-02-17,Delivered,Net Banking,9318.13,3.0
ORD001951,C1577,2023-08-22,Delivered,Net Banking,6860.12,1.0
ORD001952,C0473,2023-05-12,Delivered,Credit Card,2795.94,8.0
ORD001953,C0501,2022-03-10,Delivered,Credit Card,5442.34,5.0
ORD001954,C1635,2022-04-27,Delivered,Wallet,5507.86,7.0
ORD001955,C1573,2023-08-14,Pending,UPI,2807.16,
ORD001956,C0199,2022-09-19,Cancelled,Credit Card,5610.81,
ORD001957,C1839,2022-09-01,Delivered,Net Banking,3652.14,5.0
ORD001958,C0406,2022-11-13,Delivered,Debit Card,6273.87,4.0
ORD001959,C0253,2022-02-07,Delivered,Net Banking,1236.23,2.0
ORD001960,C0508,2022-07-25,Returned,UPI,10482.88,
ORD001961,C1672,2023-02-14,Delivered,Credit Card,5952.3,9.0
ORD001962,C0564,2023-11-06,Delivered,Credit Card,8456.56,5.0
ORD001963,C1744,2022-11-10,Returned,Debit Card,7899.76,
ORD001964,C1041,2024-11-26,Delivered,Net Banking,94.68,6.0
ORD001965,C0094,2024-10-15,Delivered,UPI,18356.92,10.0
ORD001966,C0800,2023-06-26,Delivered,UPI,12040.61,4.0
ORD001967,C1018,2024-08-05,Delivered,UPI,11548.9,4.0
ORD001968,C1236,2024-06-10,Delivered,Wallet,7518.17,4.0
ORD001969,C0290,2023-06-02,Delivered,Net Banking,8165.24,1.0
ORD001970,C0446,2022-03-09,Delivered,Wallet,6505.64,6.0
ORD001971,C0319,2022-12-18,Delivered,UPI,5611.87,6.0
ORD001972,C1898,2023-09-20,Returned,Debit Card,10035.38,
ORD001973,C1741,2022-03-16,Delivered,UPI,4200.03,1.0
ORD001974,C1570,2022-12-08,Delivered,Credit Card,2101.61,2.0
ORD001975,C1976,2022-02-02,Delivered,Debit Card,9144.55,9.0
ORD001976,C1471,2022-10-04,Cancelled,Net Banking,3450.5,
ORD001977,C0397,2022-09-30,Delivered,Debit Card,8802.62,2.0
ORD001978,C0528,2023-02-01,Delivered,UPI,12234.55,8.0
ORD001979,C0510,2022-08-17,Returned,Wallet,2667.02,
ORD001980,C1146,2023-02-03,Returned,Wallet,3654.42,
ORD001981,C0741,2022-01-27,Delivered,UPI,7164.29,9.0
ORD001982,C0697,2022-04-16,Returned,Credit Card,3587.55,
ORD001983,C0001,2022-11-08,Delivered,Wallet,2054.28,8.0
ORD001984,C0175,2022-11-17,Delivered,Debit Card,4352.64,10.0
ORD001985,C1318,2023-10-25,Delivered,Debit Card,9733.45,1.0
ORD001986,C1678,2024-12-12,Delivered,Wallet,6839.9,7.0
ORD001987,C1011,2023-12-17,Delivered,Wallet,9984.1,5.0
ORD001988,C1387,2022-07-21,Delivered,Credit Card,1681.3,5.0
ORD001989,C1572,2022-10-03,Delivered,UPI,2479.6,6.0
ORD001990,C1871,2022-04-05,Delivered,Debit Card,11004.88,10.0
ORD001991,C1852,2023-08-10,Delivered,Credit Card,1976.33,8.0
ORD001992,C1139,2022-12-14,Delivered,UPI,6477.24,2.0
ORD001993,C1033,2024-07-05,Delivered,UPI,10038.71,6.0
ORD001994,C1385,2024-12-04,Delivered,UPI,4634.92,1.0
ORD001995,C0989,2023-02-16,Delivered,Debit Card,5936.87,8.0
ORD001996,C1952,2023-03-03,Delivered,Debit Card,6575.33,1.0
ORD001997,C0056,2023-12-01,Cancelled,Credit Card,7656.2,
ORD001998,C1793,2022-06-20,Delivered,Debit Card,13268.09,3.0
ORD001999,C1205,2024-11-21,Delivered,Credit Card,10646.44,7.0
ORD002000,C0091,2022-02-20,Delivered,Net Banking,5820.67,5.0
ORD002001,C1827,2023-08-05,Delivered,Net Banking,6227.7,7.0
ORD002002,C0382,2022-02-10,Delivered,Wallet,8361.24,3.0
ORD002003,C0595,2022-10-04,Cancelled,Debit Card,12285.16,
ORD002004,C1452,2023-06-13,Delivered,Credit Card,9749.22,5.0
ORD002005,C1472,2022-05-20,Delivered,Wallet,7678.54,10.0
ORD002006,C1716,2023-04-18,Delivered,Net Banking,21835.76,7.0
ORD002007,C1764,2022-05-09,Delivered,UPI,12594.08,3.0
ORD002008,C0145,2022-09-09,Delivered,UPI,7603.44,3.0
ORD002009,C0342,2022-01-11,Delivered,Net Banking,8494.33,5.0
ORD002010,C0072,2022-02-01,Delivered,Wallet,4959.94,4.0
ORD002011,C1161,2023-05-05,Delivered,Net Banking,5142.14,6.0
ORD002012,C0516,2024-10-24,Delivered,UPI,22613.38,6.0
ORD002013,C0932,2024-12-07,Cancelled,Net Banking,4798.95,
ORD002014,C1460,2022-07-02,Delivered,Debit Card,4387.94,4.0
ORD002015,C1655,2023-12-29,Delivered,Net Banking,13414.92,10.0
ORD002016,C0628,2022-11-21,Delivered,Net Banking,14415.45,10.0
ORD002017,C1489,2022-04-10,Delivered,Net Banking,1240.77,2.0
ORD002018,C1243,2022-01-30,Cancelled,Net Banking,11353.08,
ORD002019,C0352,2022-06-06,Delivered,Debit Card,4307.27,10.0
ORD002020,C0435,2022-12-14,Delivered,Wallet,5186.87,2.0
ORD002021,C1955,2023-07-21,Pending,UPI,1177.29,
ORD002022,C0642,2024-12-15,Delivered,UPI,2309.11,1.0
ORD002023,C1000,2022-05-24,Cancelled,UPI,10975.04,
ORD002024,C1901,2023-02-19,Delivered,Credit Card,188.68,9.0
ORD002025,C0357,2023-04-28,Delivered,Net Banking,11027.73,7.0
ORD002026,C0133,2024-06-15,Delivered,Wallet,6133.58,2.0
ORD002027,C0591,2024-08-16,Delivered,Credit Card,2288.21,6.0
ORD002028,C1826,2023-05-21,Pending,Debit Card,12795.91,
ORD002029,C1304,2023-05-27,Delivered,Credit Card,11949.73,10.0
ORD002030,C0225,2022-03-17,Delivered,Debit Card,7665.37,3.0
ORD002031,C0069,2024-03-12,Delivered,UPI,7707.47,5.0
ORD002032,C0431,2022-03-24,Delivered,Net Banking,16816.31,9.0
ORD002033,C0097,2024-11-04,Delivered,Credit Card,7115.69,1.0
ORD002034,C1364,2024-05-16,Pending,UPI,7882.07,
ORD002035,C0581,2024-04-04,Delivered,UPI,8899.34,7.0
ORD002036,C1307,2023-03-20,Delivered,Wallet,5328.4,5.0
ORD002037,C1922,2022-05-14,Delivered,Credit Card,8369.01,9.0
ORD002038,C0751,2022-08-10,Delivered,Net Banking,13067.16,6.0
ORD002039,C0315,2022-04-04,Delivered,UPI,6756.75,4.0
ORD002040,C0929,2022-09-25,Delivered,Net Banking,9003.8,5.0
ORD002041,C0439,2022-04-28,Returned,Wallet,6112.3,
ORD002042,C1146,2022-10-20,Delivered,Debit Card,2591.34,5.0
ORD002043,C1828,2023-01-25,Delivered,Credit Card,10511.95,9.0
ORD002044,C0959,2023-03-12,Delivered,Net Banking,7233.39,7.0
ORD002045,C0773,2022-11-08,Returned,UPI,9653.84,
ORD002046,C1855,2022-02-03,Delivered,UPI,6427.91,7.0
ORD002047,C1888,2022-10-04,Delivered,Credit Card,6269.98,5.0
ORD002048,C1228,2024-03-02,Delivered,Wallet,1383.49,7.0
ORD002049,C0346,2022-09-15,Delivered,UPI,13178.03,7.0
ORD002050,C1639,2022-06-27,Delivered,Debit Card,1589.13,2.0
ORD002051,C1116,2023-05-23,Delivered,Wallet,9430.74,9.0
ORD002052,C1653,2022-01-02,Delivered,Credit Card,1091.15,2.0
ORD002053,C0790,2023-03-17,Delivered,Credit Card,2793.37,3.0
ORD002054,C0493,2022-07-23,Cancelled,UPI,6006.67,
ORD002055,C1573,2022-01-10,Returned,Wallet,12190.42,
ORD002056,C0038,2023-05-17,Delivered,Net Banking,2052.9,10.0
ORD002057,C1429,2022-01-29,Delivered,Credit Card,620.38,8.0
ORD002058,C0771,2023-12-03,Delivered,Wallet,3919.64,8.0
ORD002059,C0233,2024-02-03,Delivered,UPI,2288.71,7.0
ORD002060,C1268,2022-08-25,Delivered,Wallet,971.52,8.0
ORD002061,C0023,2022-10-01,Delivered,Wallet,6126.54,2.0
ORD002062,C0367,2023-02-24,Delivered,Credit Card,3191.96,9.0
ORD002063,C0479,2022-10-12,Returned,Credit Card,3679.89,
ORD002064,C0895,2024-08-15,Delivered,Net Banking,8049.51,8.0
ORD002065,C1628,2024-04-22,Delivered,UPI,4598.96,3.0
ORD002066,C0886,2024-06-25,Returned,UPI,7617.91,
ORD002067,C0428,2022-02-17,Delivered,Credit Card,4146.52,8.0
ORD002068,C0661,2023-10-17,Delivered,Debit Card,4578.42,9.0
ORD002069,C0597,2024-04-25,Delivered,Net Banking,8691.58,7.0
ORD002070,C0559,2023-08-26,Delivered,Credit Card,236.7,2.0
ORD002071,C1019,2022-12-01,Delivered,Debit Card,10692.55,2.0
ORD002072,C1693,2023-01-31,Delivered,Debit Card,2608.97,5.0
ORD002073,C0085,2022-07-25,Delivered,UPI,3729.29,8.0
ORD002074,C1161,2024-06-11,Returned,Wallet,14169.52,
ORD002075,C1347,2022-09-24,Returned,Credit Card,40.75,
ORD002076,C1543,2022-05-21,Returned,Wallet,9003.27,
ORD002077,C0818,2022-03-01,Delivered,Credit Card,537.08,8.0
ORD002078,C0865,2022-06-06,Delivered,UPI,3588.15,4.0
ORD002079,C0626,2022-08-20,Pending,UPI,10603.75,
ORD002080,C1452,2024-10-25,Delivered,Wallet,3430.48,4.0
ORD002081,C1179,2022-09-15,Delivered,Net Banking,15527.17,6.0
ORD002082,C0269,2023-05-07,Delivered,Net Banking,13062.17,3.0
ORD002083,C0116,2022-08-02,Delivered,UPI,9438.32,3.0
ORD002084,C1992,2024-05-01,Cancelled,Net Banking,9032.45,
ORD002085,C0066,2023-08-04,Delivered,Credit Card,7198.65,2.0
ORD002086,C0216,2022-08-28,Delivered,Wallet,1395.62,5.0
ORD002087,C0368,2023-09-07,Delivered,Debit Card,10742.92,5.0
ORD002088,C1353,2022-07-18,Delivered,Wallet,7430.64,2.0
ORD002089,C0738,2023-05-07,Returned,Credit Card,5407.15,
ORD002090,C0535,2024-01-25,Delivered,Net Banking,2657.28,10.0
ORD002091,C0364,2023-04-26,Delivered,Wallet,399.76,3.0
ORD002092,C0533,2023-10-27,Pending,Debit Card,1951.54,
ORD002093,C1522,2024-09-06,Delivered,Wallet,19666.17,7.0
ORD002094,C0497,2024-07-02,Delivered,UPI,8382.78,8.0
ORD002095,C0172,2023-12-18,Delivered,Net Banking,11118.12,3.0
ORD002096,C1143,2024-05-01,Returned,Wallet,13003.99,
ORD002097,C1239,2022-11-22,Delivered,Net Banking,8040.12,4.0
ORD002098,C1725,2024-09-27,Delivered,Debit Card,6292.98,9.0
ORD002099,C1444,2023-10-22,Returned,Net Banking,12270.76,
ORD002100,C1352,2024-12-30,Delivered,Credit Card,2745.83,1.0
ORD002101,C0756,2023-03-24,Cancelled,Wallet,12711.2,
ORD002102,C1296,2024-04-19,Delivered,Credit Card,12458.34,1.0
ORD002103,C0182,2024-10-21,Delivered,Debit Card,4835.54,5.0
ORD002104,C0708,2023-08-24,Delivered,Wallet,2087.68,4.0
ORD002105,C0659,2022-07-27,Returned,Net Banking,7372.82,
ORD002106,C1481,2024-05-04,Delivered,Debit Card,7015.38,6.0
ORD002107,C0156,2022-12-16,Returned,Net Banking,2967.49,
ORD002108,C1650,2023-10-27,Cancelled,Debit Card,2308.55,
ORD002109,C0429,2024-03-24,Delivered,Wallet,9844.85,5.0
ORD002110,C1556,2022-07-03,Pending,Wallet,8778.27,
ORD002111,C0698,2022-05-22,Delivered,UPI,3336.57,3.0
ORD002112,C1481,2024-06-08,Delivered,Debit Card,2287.58,4.0
ORD002113,C0540,2022-07-28,Delivered,Debit Card,263.93,8.0
ORD002114,C0295,2024-12-03,Cancelled,Wallet,2900.02,
ORD002115,C0136,2022-09-04,Delivered,Debit Card,625.92,4.0
ORD002116,C0126,2022-09-16,Delivered,Wallet,11776.48,4.0
ORD002117,C0179,2022-04-24,Delivered,Net Banking,9407.41,8.0
ORD002118,C0932,2023-05-07,Delivered,UPI,8366.75,4.0
ORD002119,C0734,2022-08-16,Delivered,Debit Card,1960.44,10.0
ORD002120,C0646,2024-01-31,Cancelled,Credit Card,4803.05,
ORD002121,C0422,2024-01-18,Returned,Credit Card,2342.49,
ORD002122,C0952,2022-02-16,Delivered,Net Banking,6903.26,5.0
ORD002123,C1470,2022-08-06,Pending,Wallet,12375.71,
ORD002124,C0502,2023-06-07,Delivered,Credit Card,4665.28,7.0
ORD002125,C1161,2023-11-02,Pending,Wallet,8970.83,
ORD002126,C0371,2022-10-02,Delivered,UPI,13038.74,10.0
ORD002127,C1193,2022-05-18,Delivered,Debit Card,9042.88,9.0
ORD002128,C0770,2024-10-11,Delivered,Credit Card,8846.03,10.0
ORD002129,C1391,2022-04-27,Cancelled,Credit Card,11178.01,
ORD002130,C1698,2024-10-11,Delivered,Debit Card,742.37,5.0
ORD002131,C0026,2024-09-25,Delivered,Wallet,15081.28,6.0
ORD002132,C1886,2022-07-04,Delivered,Net Banking,7636.4,7.0
ORD002133,C0166,2024-05-12,Delivered,UPI,14053.79,6.0
ORD002134,C0245,2024-04-26,Delivered,UPI,197.46,7.0
ORD002135,C0385,2023-01-19,Delivered,Net Banking,3060.89,2.0
ORD002136,C1216,2022-09-21,Cancelled,Net Banking,5772.49,
ORD002137,C1732,2023-10-01,Delivered,Credit Card,12757.91,5.0
ORD002138,C1452,2023-02-24,Delivered,Credit Card,5053.01,2.0
ORD002139,C1000,2022-07-19,Delivered,UPI,3869.45,6.0
ORD002140,C0464,2022-07-18,Returned,Credit Card,129.49,
ORD002141,C0847,2023-01-22,Returned,Wallet,12591.03,
ORD002142,C1067,2022-06-08,Delivered,Credit Card,1122.83,4.0
ORD002143,C1752,2022-11-23,Delivered,UPI,14202.08,3.0
ORD002144,C1400,2023-04-15,Delivered,Net Banking,5966.72,10.0
ORD002145,C0675,2022-09-16,Delivered,Credit Card,2348.46,8.0
ORD002146,C0993,2022-03-03,Returned,Wallet,7856.33,
ORD002147,C0623,2024-09-10,Delivered,UPI,2352.3,6.0
ORD002148,C0021,2022-04-09,Delivered,Credit Card,3257.01,4.0
ORD002149,C1005,2022-07-04,Delivered,UPI,3252.84,3.0
ORD002150,C1732,2024-07-06,Returned,Wallet,12371.05,
ORD002151,C0127,2024-07-23,Delivered,UPI,4333.46,10.0
ORD002152,C0599,2022-05-28,Delivered,Debit Card,12718.12,7.0
ORD002153,C1487,2022-02-13,Delivered,Wallet,12496.47,1.0
ORD002154,C1822,2022-09-26,Returned,Debit Card,11287.26,
ORD002155,C1882,2024-06-13,Delivered,Debit Card,5496.37,4.0
ORD002156,C1156,2024-01-17,Delivered,Wallet,19660.55,8.0
ORD002157,C1096,2022-03-27,Delivered,Wallet,3838.05,10.0
ORD002158,C0875,2022-07-22,Delivered,Net Banking,11769.26,1.0
ORD002159,C0943,2022-11-24,Delivered,UPI,1251.46,8.0
ORD002160,C1650,2023-08-11,Delivered,Net Banking,5276.01,4.0
ORD002161,C1231,2023-05-15,Delivered,Credit Card,4014.57,10.0
ORD002162,C1938,2022-06-24,Delivered,Wallet,4811.23,9.0
ORD002163,C0879,2022-10-01,Delivered,Credit Card,82.71,3.0
ORD002164,C1982,2022-10-29,Returned,Credit Card,1243.5,
ORD002165,C1406,2022-03-08,Delivered,Credit Card,10601.46,10.0
ORD002166,C1376,2022-04-24,Pending,UPI,2506.21,
ORD002167,C0528,2024-03-14,Delivered,Credit Card,8103.68,10.0
ORD002168,C1088,2023-10-14,Delivered,Credit Card,8110.55,2.0
ORD002169,C0178,2022-03-27,Delivered,UPI,3534.48,2.0
ORD002170,C1692,2022-04-03,Delivered,Net Banking,3999.92,7.0
ORD002171,C1747,2022-08-09,Delivered,Wallet,257.88,10.0
ORD002172,C1921,2023-10-18,Delivered,Debit Card,1821.11,10.0
ORD002173,C1254,2024-08-21,Delivered,Debit Card,9494.28,7.0
ORD002174,C1541,2024-02-22,Returned,Wallet,4709.66,
ORD002175,C0164,2023-10-30,Delivered,Credit Card,1618.53,2.0
ORD002176,C1665,2022-08-29,Returned,Debit Card,11266.45,
ORD002177,C1087,2024-06-28,Delivered,Credit Card,4506.08,7.0
ORD002178,C0897,2024-09-28,Delivered,UPI,17973.92,6.0
ORD002179,C0195,2023-09-26,Delivered,Wallet,8098.98,9.0
ORD002180,C0300,2022-06-15,Delivered,Credit Card,600.06,2.0
ORD002181,C0645,2024-06-05,Delivered,Credit Card,9460.6,7.0
ORD002182,C1538,2024-12-25,Delivered,Debit Card,3312.59,2.0
ORD002183,C1761,2023-04-03,Delivered,UPI,12547.6,6.0
ORD002184,C0772,2023-02-20,Delivered,UPI,7133.64,8.0
ORD002185,C0110,2023-11-26,Delivered,Wallet,3815.6,3.0
ORD002186,C0825,2022-04-09,Cancelled,UPI,17272.05,
ORD002187,C0986,2024-05-05,Returned,UPI,4029.55,
ORD002188,C0962,2024-06-28,Delivered,Wallet,2993.11,3.0
ORD002189,C0367,2023-07-29,Returned,Credit Card,944.79,
ORD002190,C1776,2024-03-13,Delivered,UPI,3529.97,5.0
ORD002191,C0700,2024-01-24,Delivered,Debit Card,5582.52,6.0
ORD002192,C0824,2022-04-26,Cancelled,Net Banking,1042.39,
ORD002193,C0973,2023-01-26,Delivered,Wallet,10726.25,10.0
ORD002194,C1462,2022-08-12,Delivered,Net Banking,5951.69,3.0
ORD002195,C1742,2022-10-04,Delivered,Wallet,8911.9,8.0
ORD002196,C0363,2024-12-02,Delivered,Debit Card,13139.03,9.0
ORD002197,C1576,2022-01-08,Delivered,Net Banking,5559.68,5.0
ORD002198,C1170,2022-06-15,Returned,Debit Card,2931.36,
ORD002199,C1759,2022-03-12,Delivered,Net Banking,2588.97,3.0
ORD002200,C1540,2022-03-15,Delivered,Wallet,13118.71,5.0
ORD002201,C1080,2024-05-24,Pending,Net Banking,2164.91,
ORD002202,C1531,2022-01-23,Delivered,UPI,1898.18,7.0
ORD002203,C1211,2022-01-10,Delivered,UPI,2163.69,4.0
ORD002204,C1047,2022-08-05,Delivered,Debit Card,8168.14,3.0
ORD002205,C1862,2022-02-08,Delivered,Credit Card,4780.73,1.0
ORD002206,C1408,2024-08-08,Cancelled,Credit Card,830.01,
ORD002207,C1722,2024-05-21,Delivered,Wallet,5568.05,6.0
ORD002208,C0731,2023-06-08,Returned,Wallet,2961.67,
ORD002209,C0365,2022-11-17,Delivered,Debit Card,578.55,1.0
ORD002210,C1043,2023-12-27,Cancelled,Debit Card,3692.69,
ORD002211,C0855,2024-05-30,Delivered,Debit Card,4352.42,5.0
ORD002212,C1536,2022-11-04,Returned,Debit Card,886.94,
ORD002213,C1676,2022-12-12,Delivered,Wallet,9089.04,5.0
ORD002214,C0606,2022-04-07,Pending,Wallet,6675.49,
ORD002215,C1552,2023-12-31,Delivered,Credit Card,9667.94,6.0
ORD002216,C1996,2022-01-30,Delivered,Net Banking,9461.59,8.0
ORD002217,C0349,2022-08-03,Returned,UPI,3484.48,
ORD002218,C0964,2022-10-21,Delivered,Credit Card,3008.56,1.0
ORD002219,C0411,2023-06-09,Returned,Net Banking,13610.15,
ORD002220,C0602,2022-05-23,Delivered,Debit Card,8376.52,7.0
ORD002221,C1059,2023-03-08,Delivered,Net Banking,11694.43,6.0
ORD002222,C0272,2024-05-31,Delivered,Wallet,7064.17,2.0
ORD002223,C0509,2022-06-23,Delivered,Debit Card,7059.15,1.0
ORD002224,C0429,2024-01-03,Delivered,Wallet,10216.73,9.0
ORD002225,C1714,2022-08-28,Delivered,UPI,1618.28,8.0
ORD002226,C0674,2023-07-12,Delivered,UPI,5446.14,7.0
ORD002227,C1762,2022-06-22,Delivered,Wallet,9117.09,1.0
ORD002228,C0601,2022-02-26,Delivered,Net Banking,6934.97,10.0
ORD002229,C1205,2022-07-26,Delivered,Wallet,7748.1,7.0
ORD002230,C0921,2022-08-15,Delivered,Debit Card,3869.23,10.0
ORD002231,C1721,2022-08-29,Delivered,Wallet,4039.31,2.0
ORD002232,C1280,2024-04-08,Delivered,UPI,5224.79,9.0
ORD002233,C1595,2023-11-17,Cancelled,Wallet,8194.09,
ORD002234,C0658,2024-01-25,Returned,Net Banking,18918.75,
ORD002235,C0757,2024-04-20,Delivered,Credit Card,739.86,1.0
ORD002236,C1489,2024-05-15,Delivered,UPI,6387.92,3.0
ORD002237,C0929,2023-02-27,Cancelled,Net Banking,7112.28,
ORD002238,C0836,2023-10-21,Delivered,Credit Card,7360.5,6.0
ORD002239,C0385,2022-10-20,Delivered,Credit Card,11299.04,8.0
ORD002240,C0593,2022-04-25,Delivered,Debit Card,697.48,6.0
ORD002241,C0773,2022-01-31,Returned,Credit Card,1199.44,
ORD002242,C0838,2024-03-23,Delivered,UPI,11980.19,1.0
ORD002243,C0841,2023-08-29,Delivered,Credit Card,1393.35,8.0
ORD002244,C1861,2022-07-28,Pending,UPI,8506.4,
ORD002245,C1046,2022-06-08,Returned,Credit Card,6365.58,
ORD002246,C1397,2022-04-15,Delivered,Net Banking,10810.46,4.0
ORD002247,C0192,2022-03-11,Delivered,UPI,4684.4,1.0
ORD002248,C0665,2023-04-25,Returned,UPI,3269.89,
ORD002249,C0454,2023-11-17,Delivered,Credit Card,7856.15,6.0
ORD002250,C1135,2022-02-04,Delivered,Net Banking,827.45,8.0
ORD002251,C1756,2024-02-28,Delivered,UPI,6183.1,6.0
ORD002252,C1020,2022-01-05,Cancelled,UPI,6097.03,
ORD002253,C1902,2024-06-07,Delivered,Net Banking,10902.14,1.0
ORD002254,C0072,2022-07-16,Returned,Wallet,3739.67,
ORD002255,C1787,2022-08-17,Returned,Debit Card,7692.74,
ORD002256,C0931,2023-02-10,Delivered,UPI,4959.31,7.0
ORD002257,C1564,2022-02-15,Delivered,UPI,8671.78,8.0
ORD002258,C0081,2022-12-13,Delivered,Credit Card,9565.65,3.0
ORD002259,C1832,2022-07-25,Delivered,Credit Card,8781.54,6.0
ORD002260,C0069,2022-08-19,Delivered,Debit Card,373.46,6.0
ORD002261,C1961,2022-11-25,Delivered,UPI,10071.71,7.0
ORD002262,C1972,2024-07-06,Delivered,UPI,8174.26,10.0
ORD002263,C1043,2023-06-24,Cancelled,Credit Card,9331.36,
ORD002264,C1555,2024-05-09,Delivered,Credit Card,9174.8,7.0
ORD002265,C0555,2023-12-22,Delivered,Wallet,6894.57,6.0
ORD002266,C0390,2022-03-08,Delivered,Wallet,6958.32,8.0
ORD002267,C0790,2023-06-06,Delivered,Debit Card,3834.88,10.0
ORD002268,C0746,2024-01-14,Delivered,Credit Card,8417.16,9.0
ORD002269,C0450,2024-01-26,Delivered,Net Banking,4753.33,6.0
ORD002270,C0781,2023-02-06,Delivered,Debit Card,8439.01,4.0
ORD002271,C0849,2023-04-29,Delivered,UPI,1771.49,2.0
ORD002272,C1091,2022-04-16,Delivered,Wallet,8218.71,5.0
ORD002273,C0744,2022-01-10,Delivered,Debit Card,2857.35,5.0
ORD002274,C0196,2022-11-25,Delivered,Net Banking,1875.87,7.0
ORD002275,C1980,2024-08-17,Cancelled,Debit Card,9128.87,
ORD002276,C1519,2022-08-28,Delivered,UPI,18749.09,4.0
ORD002277,C1212,2022-04-26,Delivered,Wallet,12874.33,9.0
ORD002278,C1797,2023-12-07,Delivered,Debit Card,7992.88,7.0
ORD002279,C0389,2022-09-29,Delivered,Credit Card,6743.19,5.0
ORD002280,C0947,2023-11-10,Delivered,Credit Card,11267.68,3.0
ORD002281,C1994,2023-10-12,Delivered,Wallet,7384.87,2.0
ORD002282,C1065,2024-11-24,Delivered,Credit Card,12841.24,2.0
ORD002283,C1459,2023-11-18,Delivered,Debit Card,5929.75,9.0
ORD002284,C1875,2024-02-16,Delivered,Debit Card,7683.94,1.0
ORD002285,C0091,2022-09-10,Delivered,Debit Card,263.66,9.0
ORD002286,C1674,2024-04-15,Delivered,Net Banking,4989.79,8.0
ORD002287,C0202,2022-01-29,Pending,Debit Card,11783.14,
ORD002288,C1269,2023-09-02,Delivered,Debit Card,8070.86,6.0
ORD002289,C0476,2024-06-03,Delivered,Debit Card,10681.08,2.0
ORD002290,C0019,2022-06-03,Delivered,UPI,12263.19,7.0
ORD002291,C0805,2024-04-24,Delivered,Credit Card,11592.67,4.0
ORD002292,C0315,2022-06-28,Delivered,Net Banking,1090.23,7.0
ORD002293,C1003,2022-04-16,Delivered,UPI,4700.75,8.0
ORD002294,C1723,2022-07-17,Delivered,Wallet,8758.41,7.0
ORD002295,C0361,2024-06-22,Delivered,UPI,4888.64,7.0
ORD002296,C1821,2022-07-25,Delivered,Credit Card,7820.91,1.0
ORD002297,C0735,2022-06-08,Delivered,Debit Card,6018.54,8.0
ORD002298,C1534,2023-05-20,Delivered,Debit Card,15919.75,10.0
ORD002299,C1885,2022-11-06,Delivered,Credit Card,8557.54,4.0
ORD002300,C0264,2022-07-20,Delivered,Credit Card,5570.3,9.0
ORD002301,C0545,2022-03-30,Returned,UPI,6691.32,
ORD002302,C0741,2022-03-08,Delivered,Wallet,9792.77,8.0
ORD002303,C1080,2024-10-16,Delivered,Wallet,1618.59,7.0
ORD002304,C0616,2022-09-06,Delivered,UPI,7780.44,6.0
ORD002305,C0658,2022-03-11,Cancelled,Credit Card,7674.18,
ORD002306,C1915,2024-09-10,Delivered,Credit Card,4287.51,2.0
ORD002307,C0004,2024-05-11,Delivered,UPI,13645.58,7.0
ORD002308,C1563,2023-11-08,Delivered,Wallet,3597.67,7.0
ORD002309,C1995,2022-04-28,Delivered,Debit Card,731.29,9.0
ORD002310,C0235,2022-06-02,Delivered,Debit Card,8746.41,2.0
ORD002311,C1230,2023-08-17,Delivered,Debit Card,1500.15,7.0
ORD002312,C0055,2024-09-06,Returned,Debit Card,13344.97,
ORD002313,C0797,2022-08-12,Delivered,UPI,12077.86,8.0
