order_item_id,order_id,product_id,quantity,unit_price,discount_pct,line_total
OI008261,ORD002765,P0084,1,1257.41,0.11,1119.09
OI008262,ORD002765,P0067,4,776.81,0.08,2858.66
OI008263,ORD002765,P0117,3,633.61,0.21,1501.66
OI008264,ORD002765,P0008,1,338.03,0.15,287.33
OI008265,ORD002766,P0077,1,1499.97,0.05,1424.97
OI008266,ORD002766,P0030,4,1251.58,0.01,4956.26
OI008267,ORD002766,P0058,2,932.67,0.06,1753.42
OI008268,ORD002766,P0140,3,1948.58,0.16,4910.42
OI008269,ORD002766,P0064,2,775.8,0.28,1117.15
OI008270,ORD002767,P0138,3,1359.85,0.24,3100.46
OI008271,ORD002767,P0031,3,610.05,0.03,1775.25
OI008272,ORD002767,P0100,4,171.92,0.21,543.27
OI008273,ORD002767,P0004,3,1766.29,0.09,4821.97
OI008274,ORD002767,P0049,1,259.87,0.24,197.5
OI008275,ORD002768,P0026,3,1128.49,0.2,2708.38
OI008276,ORD002769,P0148,2,55.82,0.28,80.38
OI008277,ORD002769,P0130,3,1100.41,0.16,2773.03
OI008278,ORD002770,P0026,2,1128.49,0.14,1941.0
OI008279,ORD002771,P0027,3,1878.46,0.06,5297.26
OI008280,ORD002771,P0083,1,1520.74,0.25,1140.56
OI008281,ORD002771,P0099,1,894.17,0.2,715.34
OI008282,ORD002771,P0129,3,980.13,0.08,2705.16
OI008283,ORD002772,P0050,1,1019.77,0.24,775.03
OI008284,ORD002773,P0145,4,932.71,0.08,3432.37
OI008285,ORD002773,P0012,1,1343.89,0.18,1101.99
OI008286,ORD002774,P0040,2,129.25,0.14,222.31
OI008287,ORD002775,P0143,1,982.37,0.28,707.31
OI008288,ORD002775,P0116,2,1491.79,0.17,2476.37
OI008289,ORD002775,P0034,4,1849.86,0.1,6659.5
OI008290,ORD002776,P0003,1,793.17,0.26,586.95
OI008291,ORD002776,P0094,1,1672.49,0.0,1672.49
OI008292,ORD002776,P0149,2,1390.51,0.0,2781.02
OI008293,ORD002776,P0140,3,1948.58,0.28,4208.93
OI008294,ORD002776,P0007,4,219.4,0.16,737.18
OI008295,ORD002777,P0042,1,1481.12,0.14,1273.76
OI008296,ORD002777,P0040,1,129.25,0.3,90.47
OI008297,ORD002777,P0014,1,946.87,0.27,691.22
OI008298,ORD002777,P0049,4,259.87,0.17,862.77
OI008299,ORD002778,P0101,3,1715.63,0.02,5043.95
OI008300,ORD002778,P0043,1,1576.07,0.29,1119.01
OI008301,ORD002778,P0029,1,784.48,0.13,682.5
OI008302,ORD002778,P0094,2,1672.49,0.14,2876.68
OI008303,ORD002779,P0079,3,1549.75,0.16,3905.37
OI008304,ORD002779,P0040,2,129.25,0.09,235.24
OI008305,ORD002779,P0144,2,1492.95,0.21,2358.86
OI008306,ORD002779,P0105,4,938.94,0.06,3530.41
OI008307,ORD002779,P0056,4,1526.24,0.19,4945.02
OI008308,ORD002780,P0023,3,1978.69,0.11,5283.1
OI008309,ORD002780,P0014,3,946.87,0.14,2442.92
OI008310,ORD002780,P0037,2,1026.94,0.27,1499.33
OI008311,ORD002780,P0059,2,966.88,0.08,1779.06
OI008312,ORD002780,P0062,2,1941.28,0.19,3144.87
OI008313,ORD002781,P0007,3,219.4,0.1,592.38
OI008314,ORD002782,P0039,4,480.43,0.03,1864.07
OI008315,ORD002783,P0077,3,1499.97,0.19,3644.93
OI008316,ORD002783,P0017,2,553.77,0.2,886.03
OI008317,ORD002783,P0110,2,254.97,0.14,438.55
OI008318,ORD002783,P0120,1,1330.85,0.08,1224.38
OI008319,ORD002783,P0145,3,932.71,0.28,2014.65
OI008320,ORD002784,P0031,3,610.05,0.23,1409.22
OI008321,ORD002784,P0122,3,445.62,0.16,1122.96
OI008322,ORD002784,P0042,4,1481.12,0.08,5450.52
OI008323,ORD002784,P0132,3,1395.79,0.01,4145.5
OI008324,ORD002784,P0072,1,1415.08,0.17,1174.52
OI008325,ORD002785,P0133,4,203.67,0.2,651.74
OI008326,ORD002785,P0102,1,1218.28,0.25,913.71
OI008327,ORD002785,P0089,1,1209.94,0.11,1076.85
OI008328,ORD002785,P0139,1,1362.1,0.02,1334.86
OI008329,ORD002785,P0006,4,1984.86,0.09,7224.89
OI008330,ORD002786,P0083,3,1520.74,0.3,3193.55
OI008331,ORD002786,P0038,3,1976.88,0.26,4388.67
OI008332,ORD002786,P0033,4,1203.74,0.15,4092.72
OI008333,ORD002786,P0085,3,593.32,0.13,1548.57
OI008334,ORD002787,P0144,2,1492.95,0.11,2657.45
OI008335,ORD002787,P0029,2,784.48,0.08,1443.44
OI008336,ORD002787,P0033,2,1203.74,0.09,2190.81
OI008337,ORD002788,P0002,2,775.48,0.29,1101.18
OI008338,ORD002789,P0101,4,1715.63,0.27,5009.64
OI008339,ORD002790,P0013,2,1101.37,0.25,1652.05
OI008340,ORD002790,P0093,4,667.21,0.15,2268.51
OI008341,ORD002790,P0122,4,445.62,0.12,1568.58
OI008342,ORD002790,P0125,1,1993.73,0.28,1435.49
OI008343,ORD002791,P0034,1,1849.86,0.01,1831.36
OI008344,ORD002791,P0138,4,1359.85,0.07,5058.64
OI008345,ORD002791,P0008,4,338.03,0.09,1230.43
OI008346,ORD002791,P0025,1,342.42,0.15,291.06
OI008347,ORD002792,P0050,3,1019.77,0.23,2355.67
OI008348,ORD002792,P0004,4,1766.29,0.26,5228.22
OI008349,ORD002793,P0143,4,982.37,0.1,3536.53
OI008350,ORD002793,P0048,4,988.37,0.11,3518.6
OI008351,ORD002793,P0129,3,980.13,0.1,2646.35
OI008352,ORD002793,P0123,3,300.28,0.15,765.71
OI008353,ORD002794,P0093,4,667.21,0.16,2241.83
OI008354,ORD002794,P0007,4,219.4,0.09,798.62
OI008355,ORD002794,P0110,4,254.97,0.03,989.28
OI008356,ORD002794,P0099,1,894.17,0.02,876.29
OI008357,ORD002794,P0069,2,1334.69,0.1,2402.44
OI008358,ORD002795,P0064,4,775.8,0.19,2513.59
OI008359,ORD002795,P0062,3,1941.28,0.04,5590.89
OI008360,ORD002795,P0074,3,611.42,0.19,1485.75
OI008361,ORD002796,P0074,1,611.42,0.21,483.02
OI008362,ORD002797,P0055,4,1472.51,0.18,4829.83
OI008363,ORD002797,P0051,3,1446.13,0.19,3514.1
OI008364,ORD002797,P0124,1,647.08,0.16,543.55
OI008365,ORD002797,P0011,4,31.37,0.19,101.64
OI008366,ORD002798,P0090,3,951.73,0.05,2712.43
OI008367,ORD002798,P0084,1,1257.41,0.2,1005.93
OI008368,ORD002798,P0145,2,932.71,0.27,1361.76
OI008369,ORD002799,P0023,1,1978.69,0.21,1563.17
OI008370,ORD002799,P0021,4,1547.1,0.13,5383.91
OI008371,ORD002799,P0134,4,1612.09,0.09,5868.01
OI008372,ORD002799,P0002,2,775.48,0.11,1380.35
OI008373,ORD002800,P0134,3,1612.09,0.07,4497.73
OI008374,ORD002800,P0085,4,593.32,0.17,1969.82
OI008375,ORD002800,P0040,3,129.25,0.14,333.46
OI008376,ORD002800,P0113,2,1488.51,0.29,2113.68
OI008377,ORD002800,P0026,3,1128.49,0.23,2606.81
OI008378,ORD002801,P0107,4,1888.98,0.24,5742.5
OI008379,ORD002801,P0021,4,1547.1,0.09,5631.44
OI008380,ORD002801,P0101,3,1715.63,0.16,4323.39
OI008381,ORD002801,P0024,1,1917.9,0.16,1611.04
OI008382,ORD002801,P0135,2,1312.72,0.02,2572.93
OI008383,ORD002802,P0018,1,78.55,0.19,63.63
OI008384,ORD002802,P0115,1,184.48,0.26,136.52
OI008385,ORD002803,P0108,3,68.15,0.1,184.01
OI008386,ORD002803,P0006,4,1984.86,0.09,7224.89
OI008387,ORD002804,P0087,4,131.5,0.13,457.62
OI008388,ORD002804,P0095,3,1739.32,0.11,4643.98
OI008389,ORD002804,P0138,1,1359.85,0.19,1101.48
OI008390,ORD002805,P0009,2,155.66,0.14,267.74
OI008391,ORD002805,P0127,2,1657.49,0.03,3215.53
OI008392,ORD002806,P0044,2,1627.29,0.23,2506.03
OI008393,ORD002807,P0046,1,1377.83,0.29,978.26
OI008394,ORD002807,P0095,2,1739.32,0.09,3165.56
OI008395,ORD002808,P0046,3,1377.83,0.03,4009.49
OI008396,ORD002808,P0120,3,1330.85,0.18,3273.89
OI008397,ORD002808,P0070,4,303.26,0.06,1140.26
OI008398,ORD002808,P0054,4,761.66,0.21,2406.85
OI008399,ORD002809,P0009,1,155.66,0.01,154.1
OI008400,ORD002809,P0034,4,1849.86,0.0,7399.44
OI008401,ORD002809,P0135,4,1312.72,0.12,4620.77
OI008402,ORD002810,P0107,4,1888.98,0.29,5364.7
OI008403,ORD002810,P0001,2,505.78,0.07,940.75
OI008404,ORD002810,P0047,3,650.06,0.12,1716.16
OI008405,ORD002811,P0141,2,1303.69,0.03,2529.16
OI008406,ORD002811,P0127,1,1657.49,0.08,1524.89
OI008407,ORD002811,P0010,2,693.88,0.28,999.19
OI008408,ORD002811,P0044,1,1627.29,0.14,1399.47
OI008409,ORD002811,P0085,2,593.32,0.2,949.31
OI008410,ORD002812,P0138,4,1359.85,0.02,5330.61
OI008411,ORD002812,P0094,2,1672.49,0.25,2508.74
OI008412,ORD002812,P0044,2,1627.29,0.1,2929.12
OI008413,ORD002813,P0010,2,693.88,0.01,1373.88
OI008414,ORD002813,P0082,4,1630.6,0.27,4761.35
OI008415,ORD002813,P0093,1,667.21,0.3,467.05
OI008416,ORD002814,P0136,3,1795.46,0.25,4039.78
OI008417,ORD002814,P0035,2,1274.35,0.06,2395.78
OI008418,ORD002814,P0122,1,445.62,0.15,378.78
OI008419,ORD002815,P0086,3,69.04,0.12,182.27
OI008420,ORD002815,P0094,3,1672.49,0.18,4114.33
OI008421,ORD002816,P0067,4,776.81,0.17,2579.01
OI008422,ORD002816,P0054,1,761.66,0.01,754.04
OI008423,ORD002816,P0145,3,932.71,0.21,2210.52
OI008424,ORD002816,P0113,4,1488.51,0.21,4703.69
OI008425,ORD002816,P0077,2,1499.97,0.25,2249.95
OI008426,ORD002817,P0033,3,1203.74,0.0,3611.22
OI008427,ORD002817,P0104,3,1595.67,0.14,4116.83
OI008428,ORD002817,P0100,3,171.92,0.01,510.6
OI008429,ORD002817,P0001,4,505.78,0.24,1537.57
OI008430,ORD002817,P0148,1,55.82,0.1,50.24
OI008431,ORD002818,P0010,2,693.88,0.05,1318.37
OI008432,ORD002818,P0102,2,1218.28,0.09,2217.27
OI008433,ORD002818,P0083,1,1520.74,0.08,1399.08
OI008434,ORD002818,P0137,1,1305.96,0.02,1279.84
OI008435,ORD002818,P0128,2,1474.09,0.21,2329.06
OI008436,ORD002819,P0145,4,932.71,0.23,2872.75
OI008437,ORD002819,P0121,3,1081.2,0.18,2659.75
OI008438,ORD002819,P0026,1,1128.49,0.25,846.37
OI008439,ORD002819,P0064,2,775.8,0.25,1163.7
OI008440,ORD002820,P0037,2,1026.94,0.17,1704.72
OI008441,ORD002820,P0056,1,1526.24,0.08,1404.14
OI008442,ORD002821,P0035,2,1274.35,0.05,2421.26
OI008443,ORD002821,P0038,2,1976.88,0.01,3914.22
OI008444,ORD002821,P0067,2,776.81,0.21,1227.36
OI008445,ORD002822,P0049,2,259.87,0.13,452.17
OI008446,ORD002823,P0061,4,1453.44,0.17,4825.42
OI008447,ORD002823,P0086,2,69.04,0.1,124.27
OI008448,ORD002823,P0016,2,1485.48,0.18,2436.19
OI008449,ORD002824,P0048,4,988.37,0.22,3083.71
OI008450,ORD002824,P0072,4,1415.08,0.09,5150.89
OI008451,ORD002824,P0133,4,203.67,0.14,700.62
OI008452,ORD002824,P0071,3,242.29,0.06,683.26
OI008453,ORD002825,P0120,1,1330.85,0.18,1091.3
OI008454,ORD002826,P0015,1,45.95,0.22,35.84
OI008455,ORD002826,P0033,3,1203.74,0.13,3141.76
OI008456,ORD002826,P0125,2,1993.73,0.13,3469.09
OI008457,ORD002826,P0049,4,259.87,0.22,810.79
OI008458,ORD002827,P0038,4,1976.88,0.21,6246.94
OI008459,ORD002827,P0075,4,622.88,0.06,2342.03
OI008460,ORD002827,P0083,2,1520.74,0.21,2402.77
OI008461,ORD002827,P0140,2,1948.58,0.28,2805.96
OI008462,ORD002827,P0147,2,252.88,0.02,495.64
OI008463,ORD002828,P0048,2,988.37,0.06,1858.14
OI008464,ORD002828,P0042,1,1481.12,0.06,1392.25
OI008465,ORD002829,P0087,4,131.5,0.04,504.96
OI008466,ORD002829,P0008,1,338.03,0.23,260.28
OI008467,ORD002830,P0072,3,1415.08,0.02,4160.34
OI008468,ORD002831,P0040,3,129.25,0.12,341.22
OI008469,ORD002831,P0065,1,1544.83,0.16,1297.66
OI008470,ORD002832,P0090,3,951.73,0.12,2512.57
OI008471,ORD002832,P0009,2,155.66,0.21,245.94
OI008472,ORD002833,P0029,3,784.48,0.17,1953.36
OI008473,ORD002833,P0091,2,1366.9,0.06,2569.77
OI008474,ORD002833,P0051,4,1446.13,0.15,4916.84
OI008475,ORD002834,P0006,3,1984.86,0.07,5537.76
OI008476,ORD002835,P0144,3,1492.95,0.02,4389.27
OI008477,ORD002835,P0124,2,647.08,0.1,1164.74
OI008478,ORD002835,P0093,4,667.21,0.04,2562.09
OI008479,ORD002836,P0002,4,775.48,0.18,2543.57
OI008480,ORD002836,P0144,3,1492.95,0.15,3807.02
OI008481,ORD002836,P0108,3,68.15,0.12,179.92
OI008482,ORD002836,P0018,4,78.55,0.09,285.92
OI008483,ORD002837,P0141,4,1303.69,0.26,3858.92
OI008484,ORD002837,P0064,1,775.8,0.17,643.91
OI008485,ORD002837,P0094,4,1672.49,0.17,5552.67
OI008486,ORD002838,P0086,3,69.04,0.24,157.41
OI008487,ORD002838,P0034,3,1849.86,0.27,4051.19
OI008488,ORD002839,P0095,3,1739.32,0.22,4070.01
OI008489,ORD002840,P0105,1,938.94,0.24,713.59
OI008490,ORD002840,P0115,3,184.48,0.28,398.48
OI008491,ORD002840,P0108,3,68.15,0.17,169.69
OI008492,ORD002840,P0130,3,1100.41,0.15,2806.05
OI008493,ORD002841,P0074,2,611.42,0.29,868.22
OI008494,ORD002841,P0084,2,1257.41,0.01,2489.67
OI008495,ORD002842,P0105,3,938.94,0.3,1971.77
OI008496,ORD002842,P0018,3,78.55,0.26,174.38
OI008497,ORD002843,P0069,1,1334.69,0.01,1321.34
OI008498,ORD002843,P0049,1,259.87,0.1,233.88
OI008499,ORD002844,P0094,2,1672.49,0.22,2609.08
OI008500,ORD002845,P0094,4,1672.49,0.08,6154.76
OI008501,ORD002845,P0042,4,1481.12,0.08,5450.52
OI008502,ORD002846,P0098,4,1271.22,0.19,4118.75
OI008503,ORD002846,P0075,2,622.88,0.01,1233.3
OI008504,ORD002846,P0073,1,1753.25,0.14,1507.8
OI008505,ORD002846,P0042,1,1481.12,0.22,1155.27
OI008506,ORD002847,P0075,3,622.88,0.12,1644.4
OI008507,ORD002847,P0135,3,1312.72,0.28,2835.48
OI008508,ORD002847,P0003,1,793.17,0.03,769.37
OI008509,ORD002848,P0006,1,1984.86,0.25,1488.64
OI008510,ORD002848,P0007,1,219.4,0.13,190.88
OI008511,ORD002848,P0072,2,1415.08,0.21,2235.83
OI008512,ORD002848,P0066,3,982.36,0.28,2121.9
OI008513,ORD002848,P0150,2,973.54,0.3,1362.96
OI008514,ORD002849,P0107,3,1888.98,0.02,5553.6
OI008515,ORD002850,P0118,1,133.15,0.2,106.52
OI008516,ORD002851,P0095,1,1739.32,0.11,1547.99
OI008517,ORD002851,P0003,4,793.17,0.16,2665.05
OI008518,ORD002851,P0056,1,1526.24,0.12,1343.09
OI008519,ORD002852,P0069,1,1334.69,0.08,1227.91
OI008520,ORD002853,P0104,3,1595.67,0.04,4595.53
OI008521,ORD002853,P0006,2,1984.86,0.28,2858.2
OI008522,ORD002853,P0146,4,1309.86,0.02,5134.65
OI008523,ORD002854,P0100,1,171.92,0.02,168.48
OI008524,ORD002854,P0030,4,1251.58,0.05,4756.0
OI008525,ORD002854,P0027,4,1878.46,0.25,5635.38
OI008526,ORD002854,P0086,3,69.04,0.06,194.69
OI008527,ORD002854,P0032,3,1981.16,0.18,4873.65
OI008528,ORD002855,P0027,3,1878.46,0.29,4001.12
OI008529,ORD002855,P0108,4,68.15,0.06,256.24
OI008530,ORD002855,P0084,3,1257.41,0.1,3395.01
OI008531,ORD002855,P0003,1,793.17,0.25,594.88
OI008532,ORD002856,P0048,2,988.37,0.0,1976.74
OI008533,ORD002857,P0079,4,1549.75,0.22,4835.22
OI008534,ORD002857,P0083,1,1520.74,0.22,1186.18
OI008535,ORD002857,P0046,4,1377.83,0.2,4409.06
OI008536,ORD002857,P0077,2,1499.97,0.1,2699.95
OI008537,ORD002857,P0006,2,1984.86,0.24,3016.99
OI008538,ORD002858,P0150,2,973.54,0.23,1499.25
OI008539,ORD002859,P0016,1,1485.48,0.05,1411.21
OI008540,ORD002859,P0007,4,219.4,0.28,631.87
OI008541,ORD002859,P0130,1,1100.41,0.3,770.29
OI008542,ORD002860,P0134,3,1612.09,0.19,3917.38
OI008543,ORD002860,P0115,3,184.48,0.08,509.16
OI008544,ORD002860,P0079,2,1549.75,0.09,2820.55
OI008545,ORD002860,P0020,3,1383.79,0.25,3113.53
OI008546,ORD002860,P0086,2,69.04,0.12,121.51
OI008547,ORD002861,P0111,1,1593.13,0.26,1178.92
OI008548,ORD002861,P0101,1,1715.63,0.1,1544.07
OI008549,ORD002861,P0112,2,1848.46,0.17,3068.44
OI008550,ORD002861,P0072,2,1415.08,0.21,2235.83
OI008551,ORD002861,P0141,4,1303.69,0.04,5006.17
OI008552,ORD002862,P0127,2,1657.49,0.2,2651.98
OI008553,ORD002862,P0121,4,1081.2,0.14,3719.33
OI008554,ORD002862,P0128,1,1474.09,0.0,1474.09
OI008555,ORD002862,P0133,1,203.67,0.15,173.12
OI008556,ORD002863,P0058,1,932.67,0.3,652.87
OI008557,ORD002863,P0092,4,1333.51,0.17,4427.25
OI008558,ORD002863,P0022,1,1818.43,0.17,1509.3
OI008559,ORD002863,P0057,2,1079.02,0.24,1640.11
OI008560,ORD002863,P0049,4,259.87,0.03,1008.3
OI008561,ORD002864,P0022,4,1818.43,0.25,5455.29
OI008562,ORD002865,P0036,4,676.86,0.19,2193.03
OI008563,ORD002866,P0109,3,567.91,0.0,1703.73
OI008564,ORD002866,P0029,2,784.48,0.19,1270.86
OI008565,ORD002866,P0023,2,1978.69,0.2,3165.9
OI008566,ORD002866,P0006,4,1984.86,0.12,6986.71
OI008567,ORD002866,P0142,4,1447.88,0.06,5444.03
OI008568,ORD002867,P0059,3,966.88,0.01,2871.63
OI008569,ORD002867,P0053,4,1726.23,0.21,5454.89
OI008570,ORD002867,P0056,4,1526.24,0.13,5311.32
OI008571,ORD002867,P0150,3,973.54,0.11,2599.35
OI008572,ORD002868,P0013,2,1101.37,0.01,2180.71
OI008573,ORD002868,P0014,2,946.87,0.11,1685.43
OI008574,ORD002868,P0141,1,1303.69,0.11,1160.28
OI008575,ORD002869,P0020,3,1383.79,0.23,3196.55
OI008576,ORD002869,P0150,2,973.54,0.08,1791.31
OI008577,ORD002869,P0147,4,252.88,0.02,991.29
OI008578,ORD002870,P0150,1,973.54,0.23,749.63
OI008579,ORD002870,P0011,1,31.37,0.22,24.47
OI008580,ORD002870,P0113,3,1488.51,0.18,3661.73
OI008581,ORD002870,P0103,2,1571.88,0.12,2766.51
OI008582,ORD002870,P0024,3,1917.9,0.18,4718.03
OI008583,ORD002871,P0114,1,879.55,0.23,677.25
OI008584,ORD002871,P0072,4,1415.08,0.13,4924.48
OI008585,ORD002871,P0145,3,932.71,0.01,2770.15
OI008586,ORD002871,P0024,1,1917.9,0.08,1764.47
OI008587,ORD002872,P0086,4,69.04,0.11,245.78
OI008588,ORD002873,P0083,4,1520.74,0.01,6022.13
OI008589,ORD002873,P0014,2,946.87,0.28,1363.49
OI008590,ORD002873,P0138,1,1359.85,0.06,1278.26
OI008591,ORD002873,P0064,4,775.8,0.09,2823.91
OI008592,ORD002873,P0144,4,1492.95,0.13,5195.47
OI008593,ORD002874,P0095,3,1739.32,0.07,4852.7
OI008594,ORD002874,P0053,4,1726.23,0.09,6283.48
OI008595,ORD002874,P0084,2,1257.41,0.15,2137.6
OI008596,ORD002874,P0020,1,1383.79,0.05,1314.6
OI008597,ORD002875,P0127,1,1657.49,0.26,1226.54
OI008598,ORD002875,P0139,1,1362.1,0.0,1362.1
OI008599,ORD002876,P0039,1,480.43,0.18,393.95
OI008600,ORD002876,P0062,1,1941.28,0.17,1611.26
OI008601,ORD002876,P0066,3,982.36,0.15,2505.02
OI008602,ORD002876,P0025,3,342.42,0.03,996.44
OI008603,ORD002876,P0104,4,1595.67,0.12,5616.76
OI008604,ORD002877,P0080,3,867.59,0.07,2420.58
OI008605,ORD002877,P0069,3,1334.69,0.22,3123.17
OI008606,ORD002877,P0013,4,1101.37,0.22,3436.27
OI008607,ORD002878,P0120,2,1330.85,0.13,2315.68
OI008608,ORD002878,P0114,1,879.55,0.1,791.6
OI008609,ORD002879,P0047,3,650.06,0.26,1443.13
OI008610,ORD002880,P0037,4,1026.94,0.27,2998.66
OI008611,ORD002880,P0024,2,1917.9,0.25,2876.85
OI008612,ORD002880,P0136,4,1795.46,0.29,5099.11
OI008613,ORD002880,P0082,3,1630.6,0.06,4598.29
OI008614,ORD002880,P0099,1,894.17,0.16,751.1
OI008615,ORD002881,P0113,2,1488.51,0.22,2322.08
OI008616,ORD002881,P0106,2,1328.66,0.2,2125.86
OI008617,ORD002881,P0022,4,1818.43,0.27,5309.82
OI008618,ORD002881,P0078,4,1974.18,0.23,6080.47
OI008619,ORD002881,P0066,1,982.36,0.19,795.71
OI008620,ORD002882,P0058,4,932.67,0.12,3283.0
OI008621,ORD002882,P0120,2,1330.85,0.03,2581.85
OI008622,ORD002882,P0079,2,1549.75,0.2,2479.6
OI008623,ORD002883,P0041,3,757.74,0.28,1636.72
OI008624,ORD002884,P0052,4,613.17,0.22,1913.09
OI008625,ORD002884,P0076,1,1276.0,0.1,1148.4
OI008626,ORD002885,P0104,1,1595.67,0.03,1547.8
OI008627,ORD002885,P0002,4,775.48,0.28,2233.38
OI008628,ORD002885,P0134,4,1612.09,0.26,4771.79
OI008629,ORD002885,P0105,4,938.94,0.15,3192.4
OI008630,ORD002886,P0093,2,667.21,0.17,1107.57
OI008631,ORD002886,P0142,3,1447.88,0.08,3996.15
OI008632,ORD002886,P0034,1,1849.86,0.19,1498.39
OI008633,ORD002886,P0148,3,55.82,0.22,130.62
OI008634,ORD002887,P0148,4,55.82,0.06,209.88
OI008635,ORD002887,P0141,2,1303.69,0.22,2033.76
OI008636,ORD002888,P0031,1,610.05,0.04,585.65
OI008637,ORD002888,P0066,4,982.36,0.24,2986.37
OI008638,ORD002888,P0076,2,1276.0,0.05,2424.4
OI008639,ORD002888,P0136,2,1795.46,0.26,2657.28
OI008640,ORD002888,P0101,3,1715.63,0.2,4117.51
OI008641,ORD002889,P0027,4,1878.46,0.15,6386.76
OI008642,ORD002889,P0011,1,31.37,0.02,30.74
OI008643,ORD002889,P0075,1,622.88,0.15,529.45
OI008644,ORD002889,P0135,2,1312.72,0.27,1916.57
OI008645,ORD002890,P0019,2,105.03,0.18,172.25
OI008646,ORD002890,P0046,3,1377.83,0.1,3720.14
OI008647,ORD002890,P0136,1,1795.46,0.15,1526.14
OI008648,ORD002891,P0134,2,1612.09,0.27,2353.65
OI008649,ORD002891,P0028,1,653.5,0.14,562.01
OI008650,ORD002891,P0078,3,1974.18,0.07,5507.96
OI008651,ORD002891,P0126,2,590.08,0.01,1168.36
OI008652,ORD002891,P0079,2,1549.75,0.18,2541.59
OI008653,ORD002892,P0115,3,184.48,0.06,520.23
OI008654,ORD002892,P0086,3,69.04,0.15,176.05
OI008655,ORD002892,P0001,4,505.78,0.21,1598.26
OI008656,ORD002892,P0009,2,155.66,0.12,273.96
OI008657,ORD002893,P0069,2,1334.69,0.29,1895.26
OI008658,ORD002894,P0112,2,1848.46,0.04,3549.04
OI008659,ORD002895,P0131,2,1517.85,0.12,2671.42
OI008660,ORD002895,P0041,3,757.74,0.02,2227.76
OI008661,ORD002895,P0068,2,78.67,0.21,124.3
OI008662,ORD002896,P0100,1,171.92,0.08,158.17
OI008663,ORD002897,P0066,1,982.36,0.27,717.12
OI008664,ORD002897,P0023,1,1978.69,0.02,1939.12
OI008665,ORD002897,P0097,2,832.12,0.1,1497.82
OI008666,ORD002897,P0079,2,1549.75,0.27,2262.63
OI008667,ORD002898,P0115,2,184.48,0.19,298.86
OI008668,ORD002898,P0134,4,1612.09,0.14,5545.59
OI008669,ORD002899,P0058,4,932.67,0.23,2872.62
OI008670,ORD002899,P0077,3,1499.97,0.1,4049.92
OI008671,ORD002900,P0137,4,1305.96,0.25,3917.88
OI008672,ORD002900,P0042,4,1481.12,0.29,4206.38
OI008673,ORD002901,P0093,3,667.21,0.23,1541.26
OI008674,ORD002901,P0100,3,171.92,0.2,412.61
OI008675,ORD002901,P0046,3,1377.83,0.0,4133.49
OI008676,ORD002901,P0117,3,633.61,0.18,1558.68
OI008677,ORD002902,P0093,4,667.21,0.2,2135.07
OI008678,ORD002902,P0092,2,1333.51,0.05,2533.67
OI008679,ORD002902,P0085,1,593.32,0.26,439.06
OI008680,ORD002902,P0061,3,1453.44,0.13,3793.48
OI008681,ORD002903,P0102,1,1218.28,0.02,1193.91
OI008682,ORD002903,P0092,4,1333.51,0.12,4693.96
OI008683,ORD002903,P0130,2,1100.41,0.25,1650.62
OI008684,ORD002903,P0052,1,613.17,0.08,564.12
OI008685,ORD002904,P0133,1,203.67,0.26,150.72
OI008686,ORD002904,P0116,3,1491.79,0.23,3446.03
OI008687,ORD002905,P0058,4,932.67,0.27,2723.4
OI008688,ORD002905,P0007,2,219.4,0.16,368.59
OI008689,ORD002905,P0034,3,1849.86,0.08,5105.61
OI008690,ORD002906,P0067,4,776.81,0.21,2454.72
OI008691,ORD002906,P0138,1,1359.85,0.16,1142.27
OI008692,ORD002906,P0002,4,775.48,0.12,2729.69
OI008693,ORD002906,P0078,3,1974.18,0.28,4264.23
OI008694,ORD002906,P0109,2,567.91,0.15,965.45
OI008695,ORD002907,P0029,3,784.48,0.13,2047.49
OI008696,ORD002908,P0022,2,1818.43,0.02,3564.12
OI008697,ORD002908,P0088,4,1975.36,0.06,7427.35
OI008698,ORD002908,P0105,4,938.94,0.25,2816.82
OI008699,ORD002908,P0032,2,1981.16,0.22,3090.61
OI008700,ORD002908,P0104,4,1595.67,0.06,5999.72
OI008701,ORD002909,P0146,1,1309.86,0.12,1152.68
OI008702,ORD002910,P0102,4,1218.28,0.14,4190.88
OI008703,ORD002910,P0140,4,1948.58,0.05,7404.6
OI008704,ORD002910,P0134,1,1612.09,0.15,1370.28
OI008705,ORD002911,P0066,4,982.36,0.2,3143.55
OI008706,ORD002911,P0127,4,1657.49,0.13,5768.07
OI008707,ORD002912,P0069,3,1334.69,0.14,3443.5
OI008708,ORD002913,P0045,2,492.08,0.18,807.01
OI008709,ORD002913,P0050,1,1019.77,0.29,724.04
OI008710,ORD002913,P0081,1,978.08,0.24,743.34
OI008711,ORD002914,P0114,3,879.55,0.1,2374.78
OI008712,ORD002914,P0062,2,1941.28,0.3,2717.79
OI008713,ORD002915,P0089,3,1209.94,0.16,3049.05
OI008714,ORD002916,P0029,1,784.48,0.23,604.05
OI008715,ORD002916,P0145,1,932.71,0.14,802.13
OI008716,ORD002916,P0086,1,69.04,0.13,60.06
OI008717,ORD002916,P0022,4,1818.43,0.2,5818.98
OI008718,ORD002916,P0114,2,879.55,0.25,1319.32
OI008719,ORD002917,P0081,2,978.08,0.06,1838.79
OI008720,ORD002917,P0063,3,1975.17,0.05,5629.23
